Timestamp,Building,Floor,Range Number,Section Number,Shelf Number,Call No. Leading Alpha ,Call No. Leading Numeric,Call No. Ending Alpha ,Call No. Ending Numeric,Occupied Space,Stacked
5/26/2017 9:05:12,ZIM,2,18,5,5,BR,560,BR,563,36,No
5/26/2017 9:05:39,ZIM,2,18,5,6,BR,563,BR,563,36,No
5/26/2017 9:06:15,ZIM,2,18,6,1,BR,563,BR,563,36,No
5/26/2017 9:06:52,ZIM,2,18,6,2,BR,563,BR,569,36,No
5/26/2017 9:07:29,ZIM,2,18,6,3,BR,569,BR,600,31,No
5/26/2017 9:08:15,ZIM,2,18,6,4,BR,600,BR,600,33,No
5/26/2017 9:08:41,ZIM,2,18,6,5,BR,600,BR,610,32,No
5/26/2017 9:09:19,ZIM,2,18,6,6,BR,610,BR,660,36,No
5/26/2017 9:10:01,ZIM,2,18,7,1,BR,660,BR,680,36,No
5/26/2017 9:11:01,ZIM,2,18,7,2,BR,680,BR,730,35,No
5/26/2017 9:11:35,ZIM,2,18,7,3,BR,730,BR,738.6,36,No
5/26/2017 9:12:14,ZIM,2,18,7,4,BR,742,BR,746,31,No
5/26/2017 9:12:52,ZIM,2,18,7,5,BR,746,BR,749,28,No
5/26/2017 9:13:48,ZIM,2,18,7,6,BR,749,BR,750,35,No
5/26/2017 9:14:40,ZIM,2,18,8,1,BR,750,BR,754,32,No
5/26/2017 9:15:29,ZIM,2,18,8,2,BR,754,BR,756,33,No
5/26/2017 9:17:44,ZIM,2,18,8,3,BR,756,BR,757,36,No
5/26/2017 9:18:09,ZIM,2,18,8,4,BR,758,BR,763,36,No
5/26/2017 9:18:37,ZIM,2,18,8,5,BR,763,BR,792,35,No
5/26/2017 9:19:35,ZIM,2,18,8,6,BR,793,BR,845,31,No
5/26/2017 9:20:02,ZIM,2,18,9,1,BR,845,BR,856,35,No
5/26/2017 9:11:14,ZIM,2,18,9,2,BR,856,BR,877,34,No
5/26/2017 9:12:11,ZIM,2,18,9,3,BR,877,BR,936,36,No
5/26/2017 9:12:41,ZIM,2,18,9,4,BR,936,BR,1022,36,No
5/26/2017 9:13:48,ZIM,2,18,9,5,BR,1022,BR,1026.3,36,No
5/26/2017 9:14:22,ZIM,2,18,9,6,BR,1026.3,BR,1065,35,No
5/26/2017 9:15:19,ZIM,2,18,10,1,BR,1065,BR,1295,36,No
5/26/2017 9:15:50,ZIM,2,18,10,2,BR,1295,BR,1367,36,No
5/26/2017 9:17:48,ZIM,2,18,10,3,BR,1367,BR,1600,36,No
5/26/2017 9:18:13,ZIM,2,18,10,4,BR,1600,BR,1608,36,No
5/26/2017 9:18:36,ZIM,2,18,10,5,BR,1608,BR,1640,36,No
5/26/2017 9:19:03,ZIM,2,18,10,6,BR,1640,BR,1642,36,No
5/26/2017 9:19:33,ZIM,2,18,11,1,BR,1642,BR,1643,36,No
5/26/2017 9:19:55,ZIM,2,18,11,2,BR,1643,BR,1644.5,36,No
5/26/2017 9:20:30,ZIM,2,18,11,3,BR,1644.5,BR,1700,36,No
5/26/2017 9:21:05,ZIM,2,18,11,4,BR,1700,BR,1713,36,No
5/26/2017 9:21:31,ZIM,2,18,11,5,BR,1713,BR,1720,36,No
5/26/2017 9:21:58,ZIM,2,18,11,6,BR,1720,BR,1720,36,No
5/26/2017 9:22:19,ZIM,2,18,12,1,BR,1720,BR,1720,36,No
5/26/2017 9:22:40,ZIM,2,18,12,2,BR,1720,BR,1725,35,No
5/26/2017 9:23:02,ZIM,2,18,12,3,BS,1,BS,68,36,No
5/26/2017 9:23:25,ZIM,2,18,12,4,BS,75,BS,146,36,No
5/26/2017 9:23:52,ZIM,2,18,12,5,BS,171,BS,185,36,No
5/26/2017 9:24:17,ZIM,2,18,12,6,BS,185,BS,186,36,No
5/26/2017 9:25:21,ZIM,2,18,13,1,BS,186,BS,195,24,No
5/26/2017 9:26:23,ZIM,2,18,13,2,,,,,,
5/26/2017 9:26:50,ZIM,2,18,13,3,,,,,,
5/26/2017 9:27:16,ZIM,2,18,13,4,BS,195,BS,195,19,No
5/26/2017 9:27:40,ZIM,2,18,13,5,BS,195,BS,198,25,No
5/25/2017 16:26:54,ZIM,2,18,13,6,BS,221,BS,239,36,No
5/25/2017 16:27:35,ZIM,2,18,14,1,BS,239,BS,284,32,No
5/25/2017 16:28:43,ZIM,2,18,14,2,BS,284,BS,335,36,No
5/25/2017 16:29:10,ZIM,2,18,14,3,BS,335,BS,399,36,No
5/25/2017 16:29:34,ZIM,2,18,14,4,BS,410,BS,410,36,No
5/25/2017 16:29:55,ZIM,2,18,14,5,BS,410,BS,425,34,No
5/25/2017 16:30:18,ZIM,2,18,14,6,BS,425,BS,432,36,No
5/25/2017 16:30:46,ZIM,2,19,1,1,BS,432,BS,440,36,No
5/25/2017 16:31:12,ZIM,2,19,1,2,BS,440,BS,440,32,No
5/25/2017 16:31:30,ZIM,2,19,1,3,BS,440,BS,440,32,No
5/25/2017 16:31:56,ZIM,2,19,1,4,BS,440,BS,440,29,No
5/25/2017 16:32:13,ZIM,2,19,1,5,BS,440,BS,440,36,No
5/25/2017 16:32:33,ZIM,2,19,1,6,BS,440,BS,447.5,35,No
5/25/2017 16:32:54,ZIM,2,19,2,1,BS,447.5,BS,455,36,No
5/25/2017 16:33:18,ZIM,2,19,2,2,BS,455,BS,475,35,No
5/25/2017 16:33:43,ZIM,2,19,2,3,BS,475,BS,475.2,36,No
5/25/2017 16:34:01,ZIM,2,19,2,4,BS,475.3,BS,476,36,No
5/25/2017 16:34:27,ZIM,2,19,2,5,BS,476,BS,480,35,No
5/25/2017 16:34:44,ZIM,2,19,2,6,BS,480,BS,485,36,No
5/25/2017 16:35:04,ZIM,2,19,3,1,BS,485,BS,491,36,No
5/25/2017 16:35:22,ZIM,2,19,3,2,BS,491,BS,491,36,No
5/25/2017 16:35:40,ZIM,2,19,3,3,BS,491,BS,491.2,36,No
5/25/2017 16:35:59,ZIM,2,19,3,4,BS,491.2,BS,491.2,35,No
5/25/2017 16:40:33,ZIM,2,19,3,5,BS,491.2,BS,500,36,No
5/25/2017 16:41:00,ZIM,2,19,3,6,BS,500,BS,500,35,No
5/25/2017 16:41:23,ZIM,2,19,4,1,BS,501,BS,511.2,36,No
5/25/2017 16:41:49,ZIM,2,19,4,2,BS,551.2,BS,521.8,36,No
5/25/2017 16:43:59,ZIM,2,19,4,3,BS,521.86,BS,535,36,No
5/25/2017 16:57:38,ZIM,2,19,4,4,BS,535,BS,538.7,36,No
5/25/2017 16:59:22,ZIM,2,19,4,5,BS,538.7,BS,543,36,No
5/25/2017 16:59:55,ZIM,2,19,4,6,BS,543,BS,550.2,30,No
5/25/2017 17:00:28,ZIM,2,19,5,1,BS,550.2,BS,572,36,No
5/25/2017 17:01:02,ZIM,2,19,5,2,BS,572,BS,580,31,No
5/25/2017 17:01:39,ZIM,2,19,5,3,BS,580,BS,580,36,No
5/25/2017 17:02:08,ZIM,2,19,5,4,BS,580,BS,621,32,No
5/25/2017 17:04:18,ZIM,2,19,5,5,BS,621,BS,621,35,No
5/25/2017 17:04:47,ZIM,2,19,5,6,BS,621,BS,621,35,No
5/25/2017 17:06:24,ZIM,2,19,6,1,BS,635,BS,637.2,35,No
5/25/2017 17:06:51,ZIM,2,19,6,2,BS,637.2,BS,649,35,No
5/25/2017 17:07:14,ZIM,2,19,6,3,BS,649,BS,651,35,No
5/25/2017 17:07:42,ZIM,2,19,6,4,BS,651,BS,651,35,No
5/25/2017 17:08:14,ZIM,2,19,6,5,BS,680,BS,680,35,No
5/25/2017 17:09:14,ZIM,2,19,6,6,BS,680,BS,680,35,No
5/25/2017 17:10:05,ZIM,2,19,7,1,BS,680,BS,715,35,No
5/25/2017 17:10:46,ZIM,2,19,7,2,BS,715,BS,718,35,No
5/25/2017 17:11:50,ZIM,2,19,7,3,BS,718,BS,891,35,No
5/25/2017 17:13:17,ZIM,2,19,7,4,BS,891,BS,1091,35,No
5/25/2017 17:13:49,ZIM,2,19,7,5,BS,1091,BS,1140,35,No
5/25/2017 17:14:26,ZIM,2,19,7,6,BS,1140,BS,1140.2,35,No
5/25/2017 17:16:40,ZIM,2,19,8,1,BS,1140.2,BS,1151,35,No
5/25/2017 17:17:04,ZIM,2,19,8,2,BS,1151,BS,1171,35,No
5/25/2017 17:17:41,ZIM,2,19,8,3,BS,1171,BS,1171.2,35,No
5/25/2017 17:18:03,ZIM,2,19,8,4,BS,1171.2,BS,1180,35,No
5/25/2017 17:18:40,ZIM,2,19,8,5,BS,1180,BS,1192,35,No
5/25/2017 17:19:15,ZIM,2,19,8,6,BS,1192,BS,1192.5,35,No
5/25/2017 17:20:16,ZIM,2,19,9,1,BS,1192.5,BS,1197,35,No
5/26/2017 9:21:22,ZIM,2,19,9,2,BS,1197,BS,1197,35,No
5/26/2017 9:22:04,ZIM,2,19,9,3,BS,1198,BS,1199,35,No
5/26/2017 9:22:25,ZIM,2,19,9,4,BS,1199,BS,1204,33,No
5/26/2017 9:22:50,ZIM,2,19,9,5,BS,1205,BS,1223,35,No
5/26/2017 9:23:19,ZIM,2,19,9,6,BS,1224,BS,1225.2,35,No
5/26/2017 9:23:46,ZIM,2,19,10,1,BS,1225.3,BS,1235,35,No
5/26/2017 9:24:18,ZIM,2,19,10,2,BS,1235,BS,1235,35,No
5/26/2017 9:24:51,ZIM,2,19,10,3,BS,1235.3,BS,1235.53,35,No
5/26/2017 9:25:31,ZIM,2,19,10,4,BS,1235.53,BS,1245.6,35,No
5/26/2017 9:26:47,ZIM,2,19,10,5,BS,1251,BS,1286,35,No
5/26/2017 9:27:18,ZIM,2,19,10,6,BS,1286,BS,1323,35,No
5/26/2017 9:27:47,ZIM,2,19,11,1,BS,1325,BS,1345,35,No
5/26/2017 9:30:25,ZIM,2,19,11,2,BS,1345.2,BS,1415,33,No
5/26/2017 9:30:51,ZIM,2,19,11,3,BS,1415,BS,1424,34,No
5/26/2017 9:32:17,ZIM,2,19,11,4,BS,1424,BS,1430,35,No
5/26/2017 9:33:00,ZIM,2,19,11,5,BS,1430,BS,1430.4,34,No
5/26/2017 9:33:29,ZIM,2,19,11,6,BS,1430.5,BS,1455,35,No
5/26/2017 9:33:55,ZIM,2,19,12,1,BS,1455,BS,1485,35,No
5/26/2017 9:34:23,ZIM,2,19,12,2,BS,1485,BS,1505.2,35,No
5/26/2017 9:34:55,ZIM,2,19,12,3,BS,1505.2,BS,1515.2,32,No
,ZIM,2,19,12,4,BS,1515.2,BS,1525.2,32,No
5/26/2017 9:38:43,ZIM,2,19,12,5,BS,1525.2,BS,1545.3,31,No
5/26/2017 9:39:58,ZIM,2,19,12,6,BS,1545.3,BS,1560,34,No
5/26/2017 9:40:42,ZIM,2,19,13,1,BS,1560,BS,1642,32,No
5/26/2017 9:42:38,ZIM,2,19,13,2,BS,1644.2,BS,1700,35,No
5/26/2017 9:43:13,ZIM,2,19,13,3,BS,170,BS,1830,32,No
5/26/2017 9:43:38,ZIM,2,19,13,4,BS,1830,BS,1965,35,No
5/26/2017 9:44:01,ZIM,2,19,13,5,BS,1965,BS,2035,34,No
5/26/2017 9:28:57,ZIM,2,19,13,6,BS,2025,BS,2095,34,No
5/26/2017 9:29:23,ZIM,2,19,14,1,BS,2095,BS,2169,33,No
5/26/2017 9:29:44,ZIM,2,19,14,2,BS,2173,BS,2312,33,No
5/26/2017 9:30:06,ZIM,2,19,14,3,BS,2312,BS,2315,33,No
5/26/2017 9:30:32,ZIM,2,19,14,4,BS,2315,BS,2330,35,No
5/26/2017 9:31:05,ZIM,2,19,14,5,BS,2330,BS,2330.2,35,No
5/26/2017 9:31:35,ZIM,2,19,14,6,BS,2330.2,BS,2341,31,No
5/26/2017 9:31:56,ZIM,2,20,1,1,BS,2341,BS,2344,35,No
5/26/2017 9:32:22,ZIM,2,20,1,2,BS,2344,BS,2361.2,35,No
5/26/2017 9:33:05,ZIM,2,20,1,3,BS,2361.2,BS,2378,35,No
5/26/2017 9:33:27,ZIM,2,20,1,4,BS,2378,BS,2395,35,No
5/26/2017 9:33:48,ZIM,2,20,1,5,BS,2395,BS,2397,32,No
5/26/2017 9:34:37,ZIM,2,20,1,6,BS,2397,BS,2410,35,No
5/26/2017 9:37:38,ZIM,2,20,2,1,BS,2415,BS,2440,35,No
5/26/2017 9:38:02,ZIM,2,20,2,2,BS,2440,BS,2485,35,No
5/26/2017 9:38:24,ZIM,2,20,2,3,BS,2485,BS,2506,35,No
5/26/2017 9:38:49,ZIM,2,20,2,4,BS,2506.3,BS,2520,35,No
5/26/2017 9:39:09,ZIM,2,20,2,5,BS,2520,BS,2545,33,No
5/26/2017 9:39:38,ZIM,2,20,2,6,BS,2545,BS,2553,35,No
5/26/2017 9:40:00,ZIM,2,20,3,1,BS,2553,BS,2555,35,No
5/26/2017 9:40:38,ZIM,2,20,3,2,BS,2555,BS,2555.2,35,No
5/26/2017 9:41:02,ZIM,2,20,3,3,BS,2555.2,BS,2555.2,35,No
5/26/2017 9:41:26,ZIM,2,20,3,4,BS,2555.2,BS,2560,34,No
5/26/2017 9:42:09,ZIM,2,20,3,5,BS,2560,BS,2575.2,35,No
5/26/2017 9:42:41,ZIM,2,20,3,6,BS,2575.2,BS,2575.54,35,No
5/26/2017 9:43:20,ZIM,2,20,4,1,BS,2575.6,BS,2585.2,33,No
5/26/2017 9:44:01,ZIM,2,20,4,2,BS,2585.5,BS,2585.3,31,No
5/26/2017 9:44:31,ZIM,2,20,4,3,BS,2585.3,BS,2589,32,No
5/26/2017 9:45:34,ZIM,2,20,4,4,BS,2589,BS,2595.3,31,No
5/26/2017 9:46:15,ZIM,2,20,4,5,BS,2595.3,BS,2601,31,No
5/26/2017 9:46:47,ZIM,2,20,4,6,BS,2601,BS,2615.2,30,No
5/26/2017 9:47:17,ZIM,2,20,5,1,BS,2615.2,BS,2615.2,32,No
5/26/2017 9:48:41,ZIM,2,20,5,2,BS,2615.2,BS,2615.5,35,No
5/26/2017 9:49:25,ZIM,2,20,5,3,BS,2615.3,BS,2625,32,No
5/26/2017 9:49:50,ZIM,2,20,5,4,BS,2625,BS,2625.3,35,No
5/26/2017 9:50:22,ZIM,2,20,5,5,BS,2625.3,BS,2650.2,35,No
5/26/2017 9:57:44,ZIM,2,20,5,6,BS,2650.6,BS,2651,35,No
5/26/2017 9:58:11,ZIM,2,20,6,1,BS,2651,BS,2651,35,No
5/26/2017 10:00:02,ZIM,2,20,6,2,BS,2651,BS,2655,33,No
5/26/2017 10:00:49,ZIM,2,20,6,3,BS,2655,BS,2665,34,No
5/26/2017 10:01:15,ZIM,2,20,6,4,BS,2665,BS,2665.3,32,No
5/26/2017 10:01:50,ZIM,2,20,6,5,BS,2665.3,BS,2675.2,32,No
5/26/2017 10:02:22,ZIM,2,20,6,6,BS,2675.2,BS,2683,29,No
5/26/2017 10:02:46,ZIM,2,20,7,1,BS,2685,BS,2695,35,No
5/26/2017 10:03:21,ZIM,2,20,7,2,BS,2695,BS,2735,35,No
5/26/2017 10:04:03,ZIM,2,20,7,3,BS,2735.2,BS,2785.2,35,No
5/26/2017 10:05:01,ZIM,2,20,7,4,BS,2785.2,BS,2825,35,No
5/26/2017 10:05:26,ZIM,2,20,7,5,BS,2825,BS,2825.4,35,No
5/26/2017 10:05:53,ZIM,2,20,7,6,BS,2825.5,BS,2860,35,No
5/26/2017 10:06:23,ZIM,2,20,8,1,BS,2860,BT,15,34,No
5/26/2017 10:06:52,ZIM,2,20,8,2,BT,15,BT,21,32,No
5/26/2017 10:07:13,ZIM,2,20,8,3,BT,21,BT,21.2,35,No
5/26/2017 10:07:39,ZIM,2,20,8,4,BT,21.2,BT,25,31,No
5/26/2017 10:08:08,ZIM,2,20,8,5,BT,26,BT,28,31,No
5/26/2017 10:08:30,ZIM,2,20,8,6,BT,28,BT,28,32,No
5/26/2017 10:08:55,ZIM,2,20,9,1,BT,28,BT,30,31,No
5/26/2017 9:46:13,ZIM,2,20,9,2,BT,30,BT,40,33,No
5/26/2017 9:46:31,ZIM,2,20,9,3,BT,40,BT,55,34,No
5/26/2017 9:46:49,ZIM,2,20,9,4,BT,55,BT,75,34,No
5/26/2017 9:47:09,ZIM,2,20,9,5,BT,75,BT,75,35,No
5/26/2017 9:47:27,ZIM,2,20,9,6,BT,75,BT,75,33,No
5/26/2017 9:47:44,ZIM,2,20,10,1,BT,75.5,BT,77,35,No
5/26/2017 9:48:02,ZIM,2,20,10,2,BT,77,BT,78,35,No
5/26/2017 9:48:25,ZIM,2,20,10,3,BT,78,BT,80,33,No
5/26/2017 9:49:34,ZIM,2,20,10,4,BT,80,BT,80.2,33,No
5/26/2017 9:49:57,ZIM,2,20,10,5,BT,82.2,BT,83.5,35,No
5/26/2017 9:50:23,ZIM,2,20,10,6,BT,83.5,BT,87.57,35,No
5/26/2017 9:50:49,ZIM,2,20,11,1,BT,83.57,BT,83.57,28,No
5/26/2017 9:51:10,ZIM,2,20,11,2,BT,83.57,BT,83.57,32,No
5/26/2017 9:52:35,ZIM,2,20,11,3,BT,83.57,BT,83.57,35,No
5/26/2017 9:53:08,ZIM,2,20,11,4,BT,83.57,BT,83.575,34,No
5/26/2017 9:53:32,ZIM,2,20,11,5,BT,83.575,BT,83.8,33,No
5/26/2017 9:53:49,ZIM,2,20,11,6,BT,83.8,BT,90,33,No
5/26/2017 9:54:07,ZIM,2,20,12,1,BT,90,BT,94,33,No
5/26/2017 9:54:28,ZIM,2,20,12,2,BT,94,BT,98,35,No
5/26/2017 9:54:54,ZIM,2,20,12,3,BT,98,BT,101,35,No
5/26/2017 9:55:15,ZIM,2,20,12,4,BT,101,BT,102,35,No
5/26/2017 9:55:44,ZIM,2,20,12,5,BT,102,BT,102,33,No
5/26/2017 9:56:05,ZIM,2,20,12,6,BT,102,BT,102,34,No
5/26/2017 9:57:02,ZIM,2,21,1,1,BT,102,BT,109,36,No
5/26/2017 9:57:27,ZIM,2,21,1,2,BT,109,BT,120,36,No
5/26/2017 9:57:44,ZIM,2,21,1,3,BT,121,BT,123,36,No
5/26/2017 9:58:02,ZIM,2,21,1,4,BT,123,BT,131,32,No
5/26/2017 9:58:19,ZIM,2,21,1,5,BT,132,BT,160,33,No
5/26/2017 9:59:42,ZIM,2,21,1,6,BT,160,BT,198,36,No
5/26/2017 10:00:27,ZIM,2,21,2,1,BT,198,BT,198,30,No
5/26/2017 10:00:47,ZIM,2,21,2,2,BT,198,BT,201,34,No
5/26/2017 10:01:04,ZIM,2,21,2,3,BT,201,BT,202,29,No
5/26/2017 10:01:19,ZIM,2,21,2,4,BT,202,BT,202,36,No
5/26/2017 10:01:39,ZIM,2,21,2,5,BT,202,BT,205,34,No
5/26/2017 10:01:58,ZIM,2,21,2,6,BT,205,BT,225,34,No
5/26/2017 10:02:18,ZIM,2,21,3,1,BT,225,BT,297,32,No
5/26/2017 10:02:35,ZIM,2,21,3,2,BT,297,BT,301,34,No
5/26/2017 10:02:55,ZIM,2,21,3,3,BT,301,BT,301,32,No
5/26/2017 10:03:17,ZIM,2,21,3,4,BT,301,BT,301,28,No
5/26/2017 10:04:36,ZIM,2,21,3,5,BT,301,BT,301.2,32,No
5/26/2017 10:04:54,ZIM,2,21,3,6,BT,301.2,BT,302,36,No
5/26/2017 10:05:19,ZIM,2,21,4,1,BT,303,BT,303.2,34,No
5/26/2017 10:05:43,ZIM,2,21,4,2,BT,303.2,BT,304.97,36,No
5/26/2017 10:06:00,ZIM,2,21,4,3,BT,305,BT,317,35,No
5/26/2017 10:06:19,ZIM,2,21,4,4,BT,317,BT,375.5,33,No
5/26/2017 10:06:37,ZIM,2,21,4,5,BT,375.2,BT,380.2,32,No
5/26/2017 10:06:59,ZIM,2,21,4,6,BT,380.3,BT,435,35,No
5/26/2017 10:07:50,ZIM,2,21,5,1,BT,440,BT,481,36,No
5/26/2017 10:08:07,ZIM,2,21,5,2,BT,481,BT,587,36,No
5/26/2017 10:08:29,ZIM,2,21,5,3,BT,587,BT,59,36,No
5/26/2017 10:08:51,ZIM,2,21,5,4,BT,590,BT,604,35,No
5/26/2017 10:09:08,ZIM,2,21,5,5,BT,604,BT,620,36,No
5/26/2017 10:09:35,ZIM,2,21,5,6,BT,620.2,BT,652,36,No
5/26/2017 10:09:50,ZIM,2,21,6,1,BT,652,BT,660,33,No
5/26/2017 10:10:21,ZIM,2,21,6,2,BT,660,BT,660,36,No
5/26/2017 10:10:36,ZIM,2,21,6,3,BT,660,BT,660,36,No
5/26/2017 10:09:58,ZIM,2,21,6,4,BT,660,BT,695,36,No
5/26/2017 10:10:25,ZIM,2,21,6,5,BT,695,BT,701,36,No
5/26/2017 10:15:56,ZIM,2,21,6,6,BT,701,BT,701.2,36,No
5/26/2017 10:16:25,ZIM,2,21,7,1,BT,701.2,BT,704,32,No
5/26/2017 10:18:52,ZIM,2,21,7,2,BT,706,BT,712,34,No
5/26/2017 10:19:13,ZIM,2,21,7,3,BT,712,BT,720,29,No
5/26/2017 10:19:36,ZIM,2,21,7,4,BT,720,BT,734.2,36,No
5/26/2017 10:20:02,ZIM,2,21,7,5,BT,734.2,BT,736.2,33,No
5/26/2017 10:20:25,ZIM,2,21,7,6,BT,736.2,BT,736.6,32,No
5/26/2017 10:20:57,ZIM,2,21,8,1,BT,738,BT,738,31,No
5/26/2017 10:21:24,ZIM,2,21,8,2,BT,738,BT,738,36,No
5/26/2017 10:21:47,ZIM,2,21,8,3,BT,738,BT,741.2,31,No
5/26/2017 10:22:12,ZIM,2,21,8,4,BT,741.2,BT,761.2,35,No
5/26/2017 10:22:33,ZIM,2,21,8,5,BT,761.3,BT,771,30,No
5/26/2017 10:24:20,ZIM,2,21,8,6,BT,771,BT,780,36,No
5/26/2017 10:24:44,ZIM,2,21,9,1,BT,780,BT,819.5,32,No
5/26/2017 10:25:12,ZIM,2,21,9,2,BT,819.5,BT,825,28,No
5/26/2017 10:25:38,ZIM,2,21,9,3,BT,825,BT,882,28,No
5/26/2017 10:26:02,ZIM,2,21,9,4,BT,885,BT,921,32,No
5/26/2017 10:26:35,ZIM,2,21,9,5,BT,921,BT,990,35,No
5/26/2017 10:26:58,ZIM,2,21,9,6,BT,985,BT,995,31,No
5/26/2017 10:27:23,ZIM,2,21,10,1,BT,999,BT,1101,32,No
5/26/2017 10:27:46,ZIM,2,21,10,2,BT,1102,BT,1115,34,No
5/26/2017 10:28:13,ZIM,2,21,10,3,BT,1115,BT,1315.2,34,No
5/26/2017 10:28:44,ZIM,2,21,10,4,BT,1315.2,BT,1358,35,No
5/26/2017 10:29:12,ZIM,2,21,10,5,BT,1370,BT,1390,36,No
5/26/2017 10:29:34,ZIM,2,21,10,6,BT,1390,BT,1410,34,No
5/26/2017 10:30:03,ZIM,2,21,11,1,BT,1410,BT,1480,26,No
5/25/2017 16:35:11,ZIM,2,21,11,2,,,,,,No
5/25/2017 16:36:07,ZIM,2,21,11,3,BV,3,BV,55,32,No
5/25/2017 16:38:19,ZIM,2,21,11,4,BV,55,BV,150,35,No
5/25/2017 16:39:03,ZIM,2,21,11,5,BV,150,BV,175,33,No
5/25/2017 16:39:51,ZIM,2,21,11,6,BV,176,BV,199,34,No
5/25/2017 16:56:50,ZIM,2,21,12,1,BV,199,BV,210.2,32,No
5/25/2017 16:57:44,ZIM,2,21,12,2,BV,210.2,BV,260,32,No
5/25/2017 16:58:19,ZIM,2,21,12,3,BV,260,BV,312,31,No
5/25/2017 16:59:33,ZIM,2,21,12,4,BV,313,BV,481,30,No
5/25/2017 16:59:59,ZIM,2,21,12,5,BV,381,BV,600,31,No
5/25/2017 17:00:57,ZIM,2,21,12,6,BV,600,BV,603,31,No
5/25/2017 17:02:14,ZIM,2,21,13,1,BV,603,BV,630,20,No
5/25/2017 17:02:50,ZIM,2,21,13,2,BV,630,BV,637,28,No
5/25/2017 17:03:18,ZIM,2,21,13,3,BV,637,BV,639,32,No
5/25/2017 17:04:02,ZIM,2,21,13,4,BV,639,BV,639,29,No
5/25/2017 17:04:37,ZIM,2,21,13,5,BV,639,BV,652.97,32,No
5/25/2017 17:05:32,ZIM,2,21,13,6,BV,652.97,BV,656.3,33,No
5/25/2017 17:06:06,ZIM,2,21,14,1,BV,659,BV,676,24,No
5/25/2017 17:06:39,ZIM,2,21,14,2,BV,676,BV,741,30,No
5/25/2017 17:07:42,ZIM,2,21,14,3,BV,741,BV,800,31,No
5/25/2017 17:08:06,ZIM,2,21,14,4,BV,800,BV,823,31,No
5/25/2017 17:08:53,ZIM,2,21,14,5,BV,823,BV,890,32,No
5/25/2017 17:09:46,ZIM,2,21,14,6,BV,892,BV,1464,32,No
5/25/2017 17:11:06,ZIM,2,22,1,1,BV,1464,BV,1474.9,32,No
5/25/2017 17:11:30,ZIM,2,22,1,2,BV,1478,BV,1610,32,No
5/25/2017 17:12:10,ZIM,2,22,1,3,BV,1640,BV,2063,32,No
5/25/2017 17:12:47,ZIM,2,22,1,4,BV,2063,BV,2120,32,No
5/25/2017 17:13:16,ZIM,2,22,1,5,BV,2160,BV,2290,33,No
5/26/2017 12:40:40,ZIM,2,22,1,6,BV,2230,BV,2260,33,No
5/26/2017 12:41:20,ZIM,2,22,2,1,BV,2260,BV,2610,33,No
5/26/2017 12:41:57,ZIM,2,22,2,2,BV,2610,BV,2765,32,No
5/26/2017 12:42:39,ZIM,2,22,2,3,BV,2765,BV,2810,34,No
5/26/2017 12:43:09,ZIM,2,22,2,4,BV,2810,BV,2837,35,No
5/26/2017 12:44:10,ZIM,2,22,2,5,BV,2837,BV,2853,35,No
5/26/2017 12:44:53,ZIM,2,22,2,6,BV,2853,BV,2853,33,No
5/26/2017 12:45:34,ZIM,2,22,3,1,BV,2853,BV,2853,36,No
5/26/2017 12:46:07,ZIM,2,22,3,2,BV,2855,BV,3150,33,No
5/26/2017 12:46:46,ZIM,2,22,3,3,BV,3150,BV,3265,34,No
5/26/2017 12:48:08,ZIM,2,22,3,4,BV,3265,BV,3400,36,No
5/26/2017 12:48:45,ZIM,2,22,3,5,BV,3400,BV,3427,36,No
5/26/2017 12:49:26,ZIM,2,22,3,6,BV,3427,BV,3445.2,28,No
5/26/2017 12:50:27,ZIM,2,22,4,1,BV,3457,BV,3500,34,No
5/26/2017 12:52:49,ZIM,2,22,4,2,BV,3520,BV,3625,30,No
5/26/2017 12:53:32,ZIM,2,22,4,3,BV,3625,BV,3630,31,No
5/26/2017 12:55:00,ZIM,2,22,4,4,BV,3650,BV,3705,35,No
5/26/2017 12:56:06,ZIM,2,22,4,5,BV,3755,BV,3777,36,No
5/26/2017 12:56:57,ZIM,2,22,4,6,BV,3777,BV,3785,31,No
5/26/2017 12:57:46,ZIM,2,22,5,1,BV,3785,BV,3790,31,No
5/26/2017 12:58:43,ZIM,2,22,5,2,BV,3790,BV,4010,31,No
5/26/2017 12:59:30,ZIM,2,22,5,3,BV,4011,BV,4020,36,No
5/26/2017 13:00:08,ZIM,2,22,5,4,BV,4020,BV,4208,36,No
5/26/2017 13:01:07,ZIM,2,22,5,5,BV,4208,BV,4211,35,No
5/26/2017 13:01:50,ZIM,2,22,5,6,BV,4211,BV,4241,36,No
5/26/2017 13:04:00,ZIM,2,22,6,1,BV,4241,BV,4253,33,No
5/26/2017 13:04:40,ZIM,2,22,6,2,BV,4253,BV,5319,30,No
5/26/2017 13:05:27,ZIM,2,22,6,3,BV,4319,BV,4407.3,30,No
5/25/2017 17:14:22,ZIM,2,22,6,4,BV,4408,BV,4468.2,31,No
5/25/2017 17:14:57,ZIM,2,22,6,5,BV,4468.2,BV,4495,31,No
5/25/2017 17:16:24,ZIM,2,22,6,6,BV,4500,BV,4501,31,No
5/25/2017 17:15:28,ZIM,2,22,7,1,BV,4501,BV,4501.3,34,No
5/25/2017 17:17:22,ZIM,2,22,7,2,BV,4501.3,BV,4506,33,No
